NIRF Ranking 2018 – Engineering / Universities / Colleges /…,https://imp.center/gov/nirf-ranking-2018-engineering-universities-colleges-management-overall/
NIRF Ranking 2019 List for University / Law / Engineering / MBA /…,https://imp.center/gov/nirf-ranking-2019-list-university-law-engineering-mba/
Niryat Rin Vikas Yojana (NIRVIK) – Govt. to Cut Insurance…,https://imp.center/gov/niryat-rin-vikas-yojna-govt-insurance-premium-rates-small-exporters/
Nishadraj Scholarship Scheme for Children of Fishermen in Madhya…,https://imp.center/gov/nishadraj-scholarship-scheme-children-fishermen-mp/
NISHTHA Teachers Training Program Launched by HRD Ministry,https://imp.center/gov/nishtha-teachers-training-program/
"Niti Aayog – Atal New India Challenge Online Application form,…",https://imp.center/gov/niti-aayog-atal-new-india-challenge-online-application-form-eligibility-details/
niveshmitra.up.nic.in – UP Nivesh Mitra Single Window Portal…,https://imp.center/gov/niveshmitra-up-nivesh-mitra-single-window-portal-registration-login/
Noida Online Property Registration for All Owners – Get KYA-UID,https://imp.center/gov/noida-online-property-registration-owners-kya-uid/
Non Stop India – Shankar Mahadevan Breathless Recreated to…,https://imp.center/gov/shankar-mahadevan-breathless-recreated-pm-modi-govt-schemes/
Now 8% GST on Affordable Housing – PMAY Urban (CLSS) for…,https://imp.center/gov/8-gst-on-affordable-housing-pmay-urban-clss-homebuyers/
Now Rs. 2.5 Lakh Incentive – Inter Caste Vivah Shagun Yojana in…,https://imp.center/gov/rs-2-5-lakh-incentive-inter-caste-vivah-shagun-yojana-haryana/
Now UIDAI Aadhaar Virtual ID (16 Digit VID) Mandatory for KYC for…,https://imp.center/gov/check-16-digit-virtual-id-vid-for-kyc-now-aadhaar-card-security-concerns-resolved/
NRC Assam Additional Draft Exclusion List 2019 – Check Your Name…,https://imp.center/gov/nrc-assam-additional-draft-exclusion-list-check-name-know-arn/
NTA – NEET (Medical) & IIT-JEE Mains (Engineering) Entrance…,https://imp.center/gov/nta-neet-medical-iit-jee-mains-engineering-entrance-exam-2-times-year/
Nutrition Scheme in Himachal Pradesh for HIV Positive Children,https://imp.center/gov/nutrition-scheme-himachal-pradesh-hiv-positive-children/
Odisha Agriculture Entrepreneurship Promotion Scheme 2018 to Boost…,https://imp.center/gov/odisha-agriculture-entrepreneurship-promotion-scheme-rural-farmers/
Odisha Agriculture Production Cluster Scheme to Raise Income of Tribal…,https://imp.center/gov/odisha-agriculture-production-cluster-scheme-tribal-farmers/
Odisha Asha Abhyahati Yojana 2018 for Asha Workers – Assistance…,https://imp.center/gov/odisha-asha-abhyahati-yojana-assistance-asha-workers/
Odisha Biju Swasthya Kalyan Yojana (BSKY) 2019 – Now in All…,https://imp.center/gov/biju-swasthya-kalyan-yojana-bsky-universal-health-care/
Odisha Biju Swasthya Kalyan Yojana (BSKY) Assistance for Women Raised…,https://imp.center/gov/odisha-biju-swasthya-kalyan-yojana-assistance-women-raised/
Odisha Common Scholarship Portal for Students – Apply @…,https://imp.center/gov/odisha-state-common-scholarship-portal-students-apply-2/
Odisha District Palliative Care Programme for Capital Hospitals &…,https://imp.center/gov/odisha-district-palliative-care-programme/
Odisha Free Laptop Distribution Scheme 2018-19 for +2 Meritorious…,https://imp.center/gov/odisha-free-laptop-distribution-scheme-2018-19-for-2-meritorious-students-list/
Odisha Free Smartphone Yojana 2018 for Women Farmers,https://imp.center/gov/odisha-free-smartphone-yojana-2018-women-farmers/
Odisha Gaja Bandhu Scheme – Gajabandhu Volunteers to Check…,https://imp.center/gov/odisha-gaja-bandhu-scheme-gajabandhu-volunteers-elephant-deaths-2/
Odisha Gaja Bandhu Scheme – Gajabandhu Volunteers to Check…,https://imp.center/gov/odisha-gaja-bandhu-scheme-gajabandhu-volunteers-elephant-deaths/
Odisha Govt. to Launch Lightning Alert Mobile App by March 2019…,https://imp.center/gov/odisha-lightning-alert-mobile-app-download/
Odisha Green Mahanadi Mission – Green Cover Along Mahanadi &…,https://imp.center/gov/odisha-green-mahanadi-mission-green-cover-rivers/
Odisha Health Insurance for Journalists – Gopabandhu Sambadika…,https://imp.center/gov/odisha-gopabandhu-sambadika-swasthya-bima-yojana-health-insurance-journalists/
Odisha Kalia Chhatra Bruti Yojana – Scholarship Scheme for…,https://imp.center/gov/odisha-kalia-chhatra-bruti-yojana-scholarship-scheme-for-farmers-children/
Odisha KALIA Scheme 2019-20 Approved for Farmers with Outlay of Rs.…,https://imp.center/gov/odisha-kalia-scheme-2019-20-approved-farmers/
Odisha KALIA Scheme Beneficiary List (District & Gram Panchayat…,https://imp.center/gov/odisha-kalia-scheme-beneficiary-list-download-online/
Odisha KALIA Scheme Red / Green Application Form Download at…,https://imp.center/gov/odisha-kalia-scheme-red-green-application-form-download/
Odisha Kalia Scheme Second Phase Installment to be Transferred till 1…,https://imp.center/gov/odisha-kalia-scheme-2nd-phase-installment/
Odisha Kalia Yojana 2nd Beneficiaries Green List Name Wise Download…,https://imp.center/gov/odisha-kalia-yojana-2nd-beneficiaries-green-list-download-name-wise/
Odisha Kalia Yojana 3rd Phase Beneficiary List Download (Name Wise),https://imp.center/gov/odisha-kalia-yojana-3rd-phase-beneficiary-list/
Odisha Kalia Yojana 3rd Phase to Include 10 Lakh More Farmers,https://imp.center/gov/odisha-kalia-yojana-3rd-phase/
Odisha KALIA Yojana Beneficiaries to Get First Installment by 26…,https://imp.center/gov/odisha-kalia-yojana-beneficiaries-installment/
Odisha Kalia Yojana Online Apply for Inclusion – Fill Up Green…,https://imp.center/gov/odisha-kalia-yojana-online-apply-inclusion-fill-up-green-application-form/
Odisha Kalia Yojana Online Apply for Objection – Fill up…,https://imp.center/gov/odisha-kalia-yojana-online-apply-for-objection-fill-up-exclusion-application-form/
Odisha Mo College Campaign – Rs. 1 Lakh to Best Performing…,https://imp.center/gov/odisha-mo-college-campaign/
Odisha Mukhyamantri Abhinav Krishi Yantrapati Samman Yojana for…,https://imp.center/gov/odisha-mukhyamantri-abhinav-krishi-yantrapati-samman-yojana-farmers/
Odisha Mukhyamantri Karigar Sahayata Scheme – Rs. 800 p.m to…,https://imp.center/gov/odisha-mukhyamantri-karigar-sahayata-scheme/
Odisha Mukhyamantri Medhabruti Puraskar Yojana 2019 for Meritorious…,https://imp.center/gov/mukhyamantri-medhabruti-puraskar-yojana-odisha-2/
Odisha Nirmal Scheme 2018 – Upgraded Healthcare Facilities at…,https://imp.center/gov/odisha-nirmal-scheme-2018-upgraded-healthcare-govt-hospitals/
Odisha Nirman Kusuma Scheme for Construction Worker’s Children,https://imp.center/gov/odisha-nirman-kusuma-scheme-construction-workers-children/
Odisha Old Age Pension Hiked under Madhu Babu Pension Yojana (MBPY),https://imp.center/gov/odisha-old-age-pension-hiked-madhu-babu-pension-yojana-mbpy/
Odisha PEETHA Scheme to Address AMA LED / Mission Shakti / Madhu Babu…,https://imp.center/gov/odisha-peetha-scheme-ama-led-mission-shakti-madhu-babu-pension-yojana/
Odisha Revenue Portal – Bhulekh / Bhunaksha / Land Record Search…,https://imp.center/gov/odisha-revenue-portal-bhulekh-bhunaksha-land-record/
Odisha SAMMPURNA Yojana 2019 – Health Care Scheme for Pregnant…,https://imp.center/gov/odisha-sammpurna-yojana-pregnant-women/
Odisha Sarba Khyama Yojana 2018 – BDA to Regularise Unapproved…,https://imp.center/gov/odisha-sarba-khyama-yojana-2018-bda-regularise-unapproved-constructions/
Odisha Small Savings Incentive Scheme 2019 [AQ Series] – Lucky…,https://imp.center/gov/odisha-small-savings-incentive-scheme/
Odisha Soura Jalanidhi Scheme for Farmers – Apply Online for 90%…,https://imp.center/gov/odisha-soura-jalanidhi-scheme-farmers-apply-online-90-subsidy/
Odisha Star Rating Program for Industries – Real Time Check on…,https://imp.center/gov/odisha-star-rating-program-industries-pollution-control/
Odisha State Common Scholarship Portal for Meritorious Students…,https://imp.center/gov/odisha-state-common-scholarship-portal-students-apply/
Odisha State Employment Exchange Online Registration – Form PDF…,https://imp.center/gov/odisha-state-employment-exchange-online-registration-form-pdf-documents/
Odisha Swasthya Mitra Scheme for Biju Swasthya Kalyan Yojana (BSKY)…,https://imp.center/gov/odisha-swasthya-mitra-biju-swasthya-kalyan-yojana-beneficiaries/
Odisha TET Exam 2019 Application Form – BSE OTET Apply Online…,https://imp.center/gov/odisha-tet-exam-application-form-bse-otet-apply-online/
"ODOP in UP – Incentives to SC / ST, Minority & Poor…",https://imp.center/gov/odop-up-incentives-sc-st-minority-entrepreneurs-msme/
ofssbihar.in – Bihar Degree College Admission 2018 (UG) Online…,https://imp.center/gov/ofssbihar-bihar-degree-college-admission-2018-online-application-form/
ofssbihar.in – Bihar Intermediate (12th) Colleges & Schools…,https://imp.center/gov/ofssbihar-in-bihar-intermediate-12th-colleges-schools-admission-2019-application-form/
ofssbihar.in – Bihar Intermediate (12th) Colleges & Schools…,https://imp.center/gov/ofssbihar-in-bihar-intermediate-12th-colleges-schools-admission-2018-application-form/
ofssbihar.in – Bihar UG / Degree College Admission (Second Chance)…,https://imp.center/gov/ofssbihar-in-bihar-ug-degree-college-admission-second-chance-application-form/
ofssbihar.in – First Revised Selection List / Check Cut-off /…,https://imp.center/gov/ofssbihar-first-revised-selection-list-check-cut-off-slide-up-2nd-merit-list/
Old Pension Scheme to Be Restored for Government Employees in Delhi,https://imp.center/gov/old-pension-scheme-restored-government-employees-delhi/
Onam Kits with Food Items to 5.95 Lakh Families – Antyodaya Anna…,https://imp.center/gov/free-onam-kits-food-antyodaya-anna-yojana-kerala/
One Delhi One Ride [One Card] – Travel in Metro / Bus using…,https://imp.center/gov/one-delhi-one-ride-one-card-travel-metro-bus-common-mobility/
One Nation One Ration Card – Linking of Rashan Card with Aadhar…,https://imp.center/gov/one-nation-one-ration-card-central-govt/
One Student One Tree Campaign – 1 Million Trees in KV Schools,https://imp.center/gov/one-student-one-tree-campaign/
Online Digital Banking Facility for Post Office Savings Account…,https://imp.center/gov/online-digital-banking-facility-post-office-savings-account-holders/
Online Land and Building Plan Approval System (LBPAS) in Karnataka…,https://imp.center/gov/online-land-building-plan-approval-system-karnataka/
Online Tent Booking for Maha Kumbh Mela 2019 in Allahabad at…,https://imp.center/gov/online-tent-booking-maha-kumbh-mela-2019-allahabad-uptourism-gov/
Operation Digital Board (ODB) to Boost Education Launched by Central…,https://imp.center/gov/operation-digital-board-odb-education-central-govt/
Operation Greens Mission – TOP Scheme to Control Prices of…,https://imp.center/gov/operation-greens-mission-top-scheme-control-prices-tomato-onion-potato/
osssc.gov.in – Odisha Grade C Junior Clerk / Assistant…,https://imp.center/gov/osssc-gov-odisha-grade-c-junior-clerk-assistant-recruitment-application-form/
Paisa Portal for Affordable Credit & Interest Subvention Access…,https://imp.center/gov/day-nulm-paisa-portal-affordable-credit-interest-subvention-access/
PAN-Aadhaar Linking Deadline Notification – Now Last Date to…,https://imp.center/gov/pan-aadhaar-linking-deadline-notification-last-date-link-31-march-2019/
"PARIVESH Integrated Environment Management Portal – Forest,…",https://imp.center/gov/parivesh-integrated-environment-management-portal-forest-wildlife-crz-clearances/
Parking House Support Scheme (PAHOSS) in Mizoram to Address Traffic…,https://imp.center/gov/mizoram-parking-house-support-scheme-pahoss/
Patanjali Divya Jal Distibutorship (Packaged Drinking Water) –…,https://imp.center/gov/patanjali-divya-jal-distributorship-packaged-drinking-water-franchise/
Patanjali Samriddhi SIM Card – 2 GB Data Daily & Unlimited…,https://imp.center/gov/patanjali-samriddhi-sim-card-2-gb-data-unlimited-calls-rs-144/
Payment of Gratuity Bill 2018 – Ceiling of Gratuity Raised From…,https://imp.center/gov/payment-gratuity-bill-2018-ceiling-gratuity-rs-20-lakh/
PDS Jharkhand Ration Card Application Form PDF Download in Hindi,https://imp.center/gov/pds-jharkhand-ration-card-application-form-pdf-download-in-hindi/
PDS Odisha New Ration Card Holders List (Village Wise) | Check Food…,https://imp.center/gov/pds-odisha-new-ration-card-holders-list-village-wise-food-status/
Petrol Diesel Prices Cut by Rs. 2.5 by Central Govt. – States to…,https://imp.center/gov/petrol-diesel-prices-cut-rs-5-central-state-govt/
Physically Handicapped (Viklang) Pension Scheme Maharashtra Apply…,https://imp.center/gov/handicapped-viklang-pension-scheme-maharashtra-apply-online-disabled/
PM AASHA – Pradhan Mantri Annadata Aay Sanrakshan Abhiyan…,https://imp.center/gov/pm-aasha-pradhan-mantri-annadata-aay-sanrakshan-abhiyan/
PM AASHA Guidelines – Farmers Can Sell 25 Quintal / Day &…,https://imp.center/gov/pm-aasha-guidelines-farmers-sell-25-quintal-day-relief-taxes/
PM Awas Yojana Gramin (PMAY-G) Housing – 1.8 Crore More Rural…,https://imp.center/gov/pm-awas-yojana-gramin-pmay-g-housing-1-8-cr-rural-houses-modi-2-0/
PM Jal Jeevan Mission – Piped Water Supply to All Families,https://imp.center/gov/pm-jal-jeevan-mission-water/
PM Jeeven Jyoti Bima Yojana (PMJJBY) & Craft and Gear Scheme for…,https://imp.center/gov/pm-jeeven-jyoti-bima-yojana-pmjjby-craft-gear-scheme-fisherman-goa/
PM Karam Yogi Maandhan (PMKYM) Scheme Online Application Form /…,https://imp.center/gov/pm-karam-yogi-maandhan-scheme-2/
PM Kisan Maan-dhan Yojana – No Premium for Farmers Pension,https://imp.center/gov/pm-kisan-maan-dhan-yojana-no-premium-farmers-pension/
PM Kisan Mandhan Yojana Registration – CSCs to Enroll 2 Cr…,https://imp.center/gov/pm-kisan-mandhan-yojana-registration-cscs/
PM Kisan Samman Nidhi Yojana 2019 Launched – 1st Installment…,https://imp.center/gov/pm-kisan-samman-nidhi-yojana-launch-2/
PM Kisan Samman Nidhi Yojana 2019 Launched – 1st Installment…,https://imp.center/gov/pm-kisan-samman-nidhi-yojana-launch/
PM Kisan Samman Nidhi Yojana New Beneficiary List (Extended for All…,https://imp.center/gov/pm-kisan-samman-nidhi-yojana-new-beneficiary-list/
PM Kisan Samman Nidhi Yojana Online Registration at CSCs Planned by…,https://imp.center/gov/online-registration-pm-kisan-samman-nidhi-yojana/
PM Kisan Samman Nidhi Yojna Online Apply Form / Beneficiary Status @…,https://imp.center/gov/pm-kisan-samman-nidhi-yojna-online-apply-form-status/
PM Kisan Scheme New Rules – Aadhaar for 1st / 2nd / 3rd…,https://imp.center/gov/pm-kisan-scheme-new-rules-aadhaar-for-1st-2nd-3rd-installments-beneficiary-identification/
PM Krishi Sinchai Yojana to Extend to All Districts of UP – Yogi…,https://imp.center/gov/pm-krishi-sinchai-yojana-all-districts-up-yogi-adityanath/
PM Modi Announces NAVIC Indian Navigation GPS App (IRNSS) on 15 Aug…,https://imp.center/gov/pm-modi-navic-indian-navigation-gps-app-irnss/
PM Modi Common Livestock Diseases Control Scheme [FMD &…,https://imp.center/gov/pm-modi-common-livestock-diseases-control-scheme-fmd-brucellosis/
PM Modi Launches Amma Two Wheeler Scheme in TN – Scooters at 50%…,https://imp.center/gov/pm-modi-amma-two-wheeler-scheme-tn-scooters-50-subsidy/
PM Modi Launches Nasscom FUTURESKILLS Platform to Upskill 4 mn IT…,https://imp.center/gov/modi-nasscom-futureskills-platform-upskill-it-proffessionals/
PM Modi Minority Scholarship Scheme for 5 Crore Alpsankhyak Students…,https://imp.center/gov/pm-modi-minority-scholarship-scheme-5-cr-alpsankhyak-students/
PM Modi to Inaugurate Jaivik Kheti Portal for Farmers at Krishi Unnati…,https://imp.center/gov/pm-modi-jaivik-kheti-portal-farmers-krishi-unnati-mela-2018/
PM Modi to Launch Sabki Yojana Sabka Vikas Campaign in 2.5 Lakh Gram…,https://imp.center/gov/pm-modi-sabki-yojana-sabka-vikas-campaign-gram-panchayats/
